Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/web/afuerst/default/cnn_40,19,0,8400.0,22427.537728542167,1685.1208349689841,60033.20760652423,71.89473684210526,0.03168543931907569,0.0,8400,31000,42000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/cnn_75,34,0,2300.0,12251.956081702649,1692.3714084550738,60027.88431849331,69.70588235294117,0.056700259834135444,0.0,2800,6600,15000,21000,42000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/dd_100,31,0,1600.0,12313.214070734477,406.0443136841059,60029.22032866627,134.25806451612902,0.05169729573112349,0.0,1600,4500,13000,16000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/dd_150,50,0,1000.0,11888.060316964984,349.8152121901512,60048.157872632146,135.34,0.08338273505019918,0.0,1100,2500,5100,35000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/dd_40,11,0,42000.0,35118.46344926479,423.5930936411023,60028.067828156054,115.9090909090909,0.01834420171104382,0.0,42000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/dd_75,30,0,1300.0,12582.065928230682,369.3876024335623,60036.65687702596,134.4,0.05002964103011951,0.0,1400,2400,9800,32000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/float_100,25,0,7300.0,24140.071885548532,170.32767459750175,60030.30540794134,64.36,0.04169136752509959,0.0,7300,38000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/float_150,63,0,820.0,10449.557911604643,46.71033285558224,60036.26710921526,58.15873015873016,0.10506224616325097,0.0,820,1300,7600,15000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/float_40,17,0,1200.0,18087.510125492427,165.95052182674408,60037.28869371116,62.05882352941177,0.028350129917067722,0.0,1200,18000,40000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/float_75,26,0,1100.0,10142.404287444571,143.87763012200594,60028.72742153704,57.92307692307692,0.04335902222610358,0.0,1100,4000,5200,6200,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/gzip_100,35,0,1400.0,13475.421394274703,547.521872445941,60028.994197025895,89.68571428571428,0.058367914535139426,0.0,1400,1800,27000,42000,49000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/gzip_150,50,0,1100.0,8465.066890697926,433.81555657833815,60035.835104994476,89.84,0.08338273505019918,0.0,1100,1800,2100,2400,49000,60000,60000,60000,60000,60000,60000
