,invokname,was_cold,latency
787,hello_100,False,0.2430896759033203
788,dd_100,False,0.4787259101867676
789,dd_75,False,1.349761724472046
790,cnn_75,False,2.3153300285339355
791,train_100,False,9.591196775436401
792,cnn_40,False,3.4516685009002686
793,train_10,False,9.455434560775757
794,dd_100,False,0.5725128650665283
795,float_40,False,1.3241615295410156
796,train_40,False,10.692584753036499
797,lin_pack_40,False,0.269925594329834
798,train_40,False,9.59180736541748
799,hello_100,False,0.26752495765686035
800,aes_75,False,0.7517609596252441
801,cnn_75,False,2.5102243423461914
802,lin_pack_10,False,0.2332901954650879
803,cnn_75,True,9.908644199371338
804,train_40,True,14.256664514541626
805,float_100,False,0.9965147972106934
806,lin_pack_75,False,0.6026628017425537
807,lin_pack_100,False,0.5746030807495117
808,lin_pack_40,False,0.37826967239379883
809,dd_75,False,0.5095605850219727
810,aes_40,False,1.6385700702667236
811,dd_100,False,0.7389676570892334
812,hello_100,False,1.4043397903442383
813,lin_pack_75,False,0.8429586887359619
814,dd_75,False,0.5830538272857666
815,image_100,False,7.480335235595703
816,float_40,False,0.4603404998779297
817,cnn_100,False,2.184526205062866
818,train_100,False,9.217590093612671
819,hello_100,False,0.2648336887359619
820,float_100,False,0.2565791606903076
821,image_75,False,7.056907892227173
822,cham_75,False,0.2909421920776367
823,cnn_75,False,1.9399569034576416
824,gzip_75,False,0.7315006256103516
825,json_100,False,0.7960941791534424
826,hello_75,False,0.31310462951660156
827,cham_100,False,0.32264256477355957
828,train_75,False,9.612735033035278
829,train_100,False,9.750415325164795
830,train_75,False,9.80593228340149
831,image_40,False,7.075805902481079
832,lin_pack_100,False,0.2706170082092285
833,dd_75,False,0.5275571346282959
834,train_10,False,10.400116443634033
835,aes_10,False,1.1541733741760254
836,train_75,False,10.226476669311523
837,float_100,False,0.27874135971069336
838,image_75,False,7.070450305938721
839,image_100,False,6.781220436096191
840,aes_100,False,0.7629051208496094
841,cnn_40,,3.7286715507507324
842,aes_40,False,1.2878422737121582
843,hello_100,False,0.29784202575683594
844,float_100,False,0.24946045875549316
845,gzip_100,False,0.73506760597229
846,cham_40,False,0.3513786792755127
847,dd_75,False,0.546109676361084
848,lin_pack_40,False,1.3168022632598877
849,lin_pack_40,False,0.803929328918457
850,hello_75,False,0.32729458808898926
851,json_75,False,0.49569153785705566
852,hello_40,False,0.2624228000640869
853,float_75,False,0.3003404140472412
854,aes_75,False,1.0056567192077637
855,dd_100,False,0.5174877643585205
856,image_100,False,7.791301727294922
857,lin_pack_100,False,0.4762563705444336
858,aes_40,False,0.8676197528839111
859,train_100,False,9.233245611190796
860,gzip_40,False,0.8607840538024902
861,cham_100,False,0.3769509792327881
862,cham_75,False,0.27408838272094727
863,lin_pack_100,False,0.2298908233642578
864,json_100,False,0.3840303421020508
865,float_100,False,0.2669801712036133
866,gzip_100,False,0.605802059173584
867,lin_pack_100,False,0.5165791511535645
868,lin_pack_40,False,1.134446144104004
869,dd_100,False,1.5382838249206543
870,lin_pack_75,False,0.6539382934570312
871,float_75,False,0.41659045219421387
872,float_100,False,0.3983268737792969
873,hello_100,False,0.27039217948913574
874,train_10,False,8.98028016090393
875,cnn_100,False,2.732290744781494
876,cham_40,False,0.31706714630126953
877,image_100,False,7.0014488697052
878,cham_75,False,0.3079087734222412
879,cham_75,False,0.2746906280517578
880,dd_75,False,0.5865583419799805
881,lin_pack_40,False,1.1259634494781494
882,cham_100,False,0.6249039173126221
883,cham_100,False,0.12097334861755371
884,json_100,False,0.7091054916381836
885,gzip_100,False,0.7257392406463623
886,aes_100,False,0.9160106182098389
887,dd_75,False,0.4919278621673584
888,gzip_100,False,1.653470516204834
889,float_100,False,0.5529642105102539
890,cnn_100,False,3.179436683654785
891,float_100,False,0.26740217208862305
892,json_100,False,0.43896985054016113
893,train_40,False,8.779368877410889
894,gzip_40,False,0.5852506160736084
895,gzip_75,False,1.183419942855835
896,dd_100,False,0.551213264465332
897,hello_100,False,1.2523841857910156
898,train_10,False,9.750671863555908
899,lin_pack_75,False,0.2506535053253174
900,hello_10,False,0.3394935131072998
901,cham_75,False,0.25317811965942383
902,json_40,False,0.6562368869781494
903,gzip_75,False,0.7946112155914307
904,gzip_75,False,0.7537558078765869
905,cham_10,False,0.45040178298950195
906,cnn_75,False,2.0634868144989014
907,aes_100,False,0.7089369297027588
908,hello_75,False,0.26401543617248535
909,train_10,True,12.133046627044678
910,cnn_100,False,3.1440622806549072
911,float_100,False,0.29714083671569824
912,aes_75,False,0.6974530220031738
913,aes_40,False,0.8896722793579102
914,dd_100,False,0.5677268505096436
915,cham_40,False,1.015472412109375
916,train_100,False,9.854830026626587
917,cnn_100,False,2.593571901321411
918,train_100,False,9.71068525314331
919,lin_pack_75,False,0.2776970863342285
920,cnn_100,False,1.793215274810791
921,cham_100,False,0.30863022804260254
922,json_40,False,0.2724001407623291
923,image_75,False,6.918581962585449
924,image_100,False,6.918931245803833
925,hello_10,False,0.2633523941040039
926,cnn_100,False,2.8751251697540283
927,image_75,False,7.25624942779541
928,dd_100,False,0.48584699630737305
929,train_100,False,10.609297275543213
930,train_10,False,9.83509349822998
931,cham_75,False,0.27561044692993164
932,json_75,False,0.3504328727722168
933,cham_75,False,0.24453377723693848
934,cham_100,False,0.48984265327453613
935,float_40,False,0.2507355213165283
936,cnn_100,False,2.7954909801483154
937,dd_100,False,0.48390984535217285
938,float_100,False,1.0910615921020508
939,train_10,False,9.678006649017334
940,gzip_75,False,0.6771972179412842
941,dd_100,False,0.43424081802368164
942,hello_75,False,1.111407995223999
943,gzip_75,False,0.9022426605224609
944,float_75,False,0.22495031356811523
945,aes_100,False,0.8104312419891357
946,hello_100,False,0.25507354736328125
947,json_100,False,0.7244675159454346
948,train_75,False,9.308050394058228
949,image_40,False,7.186896562576294
950,dd_100,False,0.485257625579834
951,lin_pack_75,False,1.2075510025024414
952,gzip_100,False,0.9480862617492676
953,lin_pack_100,False,0.3513970375061035
954,gzip_75,False,0.6362497806549072
955,hello_75,False,0.43253374099731445
956,cham_40,False,0.7757189273834229
957,train_40,False,9.166447877883911
958,cham_75,False,0.27821826934814453
959,lin_pack_75,False,0.2491917610168457
960,image_75,False,6.697843313217163
961,train_75,False,9.311531066894531
962,float_40,False,0.247802734375
963,lin_pack_75,False,0.46774816513061523
964,dd_75,False,0.4446096420288086
965,hello_100,False,1.2006702423095703
966,float_100,False,0.6016530990600586
967,json_100,False,0.39807939529418945
968,json_100,False,0.2693188190460205
969,dd_75,False,0.4980182647705078
970,image_40,False,8.413713693618774
971,float_100,False,1.282292127609253
972,json_100,False,0.8278806209564209
973,json_40,False,1.0125854015350342
974,image_75,False,6.8549275398254395
975,lin_pack_100,False,0.25021791458129883
976,lin_pack_75,False,0.2822737693786621
977,float_100,False,0.26500535011291504
978,json_40,False,0.5462756156921387
979,aes_100,False,0.7125473022460938
980,float_100,False,0.28966212272644043
981,train_40,False,9.09066367149353
982,cham_40,False,0.37790727615356445
983,aes_10,False,0.8826260566711426
984,image_40,False,7.522349119186401
985,json_75,False,0.4689815044403076
986,gzip_10,False,0.5282235145568848
987,image_100,False,6.903935194015503
988,float_75,False,0.28204822540283203
989,train_100,False,9.393777847290039
990,image_75,False,7.583143472671509
991,json_100,False,0.3554222583770752
992,cham_10,False,0.2860429286956787
993,cnn_75,False,2.538663864135742
994,cham_75,False,0.26483750343322754
995,cnn_75,False,2.127906084060669
996,json_75,False,0.43406128883361816
997,json_75,False,0.8451433181762695
998,hello_40,False,0.27263355255126953
999,json_75,False,0.23171043395996094
1000,aes_10,False,0.7343039512634277
1001,train_100,False,9.271675825119019
1002,train_40,False,8.408794403076172
