Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
Transaction,aes_150-1636648049.4222765,1,0,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684
Transaction,float_100-1636648049.8866947,1,0,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392
Transaction,lin_pack_75-1636648049.4952605,1,0,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821
Transaction,video_150-1636648036.1908736,1,0,14147,14147,14147,14147,14147,14147,14147,14147,14147,14147,14147,14147,14147,14147,14147
Transaction,lin_pack_100-1636648050.0731595,1,0,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278
Transaction,float_100-1636648050.126404,1,0,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
Transaction,float_150-1636648049.7123046,1,0,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877
Transaction,train_75-1636648008.4371822,1,0,42322,42322,42322,42322,42322,42322,42322,42322,42322,42322,42322,42322,42322,42322,42322
Transaction,cham_40-1636648050.302457,1,0,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535
Transaction,float_100-1636648050.683445,1,0,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252
Transaction,json_150-1636648050.4142148,1,0,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528
Transaction,train_40-1636648040.210814,1,0,10967,10967,10967,10967,10967,10967,10967,10967,10967,10967,10967,10967,10967,10967,10967
Transaction,float_150-1636648017.5625823,1,0,33816,33816,33816,33816,33816,33816,33816,33816,33816,33816,33816,33816,33816,33816,33816
Transaction,dd_150-1636648050.7808099,1,0,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626
Transaction,video_100-1636648041.2795424,1,0,10379,10379,10379,10379,10379,10379,10379,10379,10379,10379,10379,10379,10379,10379,10379
Transaction,hello_40-1636648051.567467,1,0,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
Transaction,dd_150-1636648051.2442126,1,0,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736
Transaction,json_100-1636648051.3285263,1,0,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658
Transaction,float_100-1636648051.2018704,1,0,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
Transaction,cham_150-1636648051.1627798,1,0,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887
Transaction,video_75-1636648038.7911458,1,0,13336,13336,13336,13336,13336,13336,13336,13336,13336,13336,13336,13336,13336,13336,13336
Transaction,cnn_150-1636648048.9421353,1,0,3214,3214,3214,3214,3214,3214,3214,3214,3214,3214,3214,3214,3214,3214,3214
Transaction,float_75-1636648052.289726,1,0,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
Transaction,hello_150-1636648051.7465005,1,0,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812
Transaction,cham_150-1636648051.944561,1,0,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683
Transaction,cham_100-1636648051.8295465,1,0,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839
Transaction,hello_150-1636648052.1695511,1,0,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547
Transaction,json_75-1636648052.5418725,1,0,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434
Transaction,image_100-1636648042.628749,1,0,10480,10480,10480,10480,10480,10480,10480,10480,10480,10480,10480,10480,10480,10480,10480
Transaction,gzip_100-1636648017.955731,1,0,35247,35247,35247,35247,35247,35247,35247,35247,35247,35247,35247,35247,35247,35247,35247
Transaction,dd_75-1636648052.8690486,1,0,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458
Transaction,image_150-1636648045.770022,1,0,7650,7650,7650,7650,7650,7650,7650,7650,7650,7650,7650,7650,7650,7650,7650
Transaction,aes_100-1636648052.7231116,1,0,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807
Transaction,image_100-1636648044.0095437,1,0,9539,9539,9539,9539,9539,9539,9539,9539,9539,9539,9539,9539,9539,9539,9539
Transaction,train_75-1636648010.492751,1,0,43094,43094,43094,43094,43094,43094,43094,43094,43094,43094,43094,43094,43094,43094,43094
Transaction,aes_100-1636648052.8658483,1,0,965,965,965,965,965,965,965,965,965,965,965,965,965,965,965
Transaction,dd_75-1636648053.1937633,1,0,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663
Transaction,gzip_100-1636648052.1185803,1,0,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973
Transaction,hello_100-1636648054.1145344,1,0,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
Transaction,aes_150-1636648053.6533473,1,0,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
Transaction,aes_100-1636648053.9589229,1,0,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840
Transaction,cnn_100-1636648049.4483182,1,0,5432,5432,5432,5432,5432,5432,5432,5432,5432,5432,5432,5432,5432,5432,5432
Transaction,gzip_150-1636648054.3457491,1,0,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565
Transaction,video_100-1636648042.9293644,1,0,12029,12029,12029,12029,12029,12029,12029,12029,12029,12029,12029,12029,12029,12029,12029
Transaction,video_150-1636648044.254437,1,0,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717
Transaction,gzip_150-1636648054.3559508,1,0,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719
Transaction,video_100-1636648041.85125,1,0,13607,13607,13607,13607,13607,13607,13607,13607,13607,13607,13607,13607,13607,13607,13607
Transaction,video_40-1636648046.5601861,1,0,9430,9430,9430,9430,9430,9430,9430,9430,9430,9430,9430,9430,9430,9430,9430
Transaction,json_150-1636648055.7369993,1,0,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281
Transaction,float_40-1636648055.8531613,1,0,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
Transaction,gzip_150-1636648054.6319132,1,0,1594,1594,1594,1594,1594,1594,1594,1594,1594,1594,1594,1594,1594,1594,1594
Transaction,image_75-1636648044.031156,1,0,12198,12198,12198,12198,12198,12198,12198,12198,12198,12198,12198,12198,12198,12198,12198
Transaction,image_100-1636648047.973292,1,0,8323,8323,8323,8323,8323,8323,8323,8323,8323,8323,8323,8323,8323,8323,8323
Transaction,cnn_100-1636648016.898629,1,0,39536,39536,39536,39536,39536,39536,39536,39536,39536,39536,39536,39536,39536,39536,39536
Transaction,gzip_150-1636648055.178553,1,0,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272
Transaction,video_40-1636648047.0303922,1,0,9675,9675,9675,9675,9675,9675,9675,9675,9675,9675,9675,9675,9675,9675,9675
Transaction,aes_150-1636648056.3512335,1,0,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740
Transaction,image_150-1636648048.196889,1,0,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964,8964
Transaction,lin_pack_75-1636648056.7809992,1,0,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425
Transaction,float_100-1636648057.0854154,1,0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
Transaction,train_150-1636648038.159493,1,0,19329,19329,19329,19329,19329,19329,19329,19329,19329,19329,19329,19329,19329,19329,19329
Transaction,float_40-1636648057.369376,1,0,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
Transaction,json_75-1636648057.512352,1,0,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
Transaction,gzip_75-1636648057.1285918,1,0,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
Transaction,aes_150-1636648057.160992,1,0,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
Transaction,dd_150-1636648056.4432461,1,0,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526
Transaction,train_100-1636648047.4804378,1,0,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527
Transaction,json_75-1636648057.9378166,1,0,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
Transaction,aes_150-1636648057.5043023,1,0,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720
Transaction,video_150-1636648047.6767712,1,0,10587,10587,10587,10587,10587,10587,10587,10587,10587,10587,10587,10587,10587,10587,10587
Transaction,lin_pack_75-1636648058.0761318,1,0,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
Transaction,gzip_150-1636648058.164125,1,0,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592
Transaction,float_75-1636648058.728411,1,0,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168
Transaction,train_75-1636648022.303915,1,0,36693,36693,36693,36693,36693,36693,36693,36693,36693,36693,36693,36693,36693,36693,36693
Transaction,aes_150-1636648058.3025196,1,0,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812
Transaction,lin_pack_75-1636648058.8901033,1,0,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312
Transaction,train_150-1636648038.8209012,1,0,20866,20866,20866,20866,20866,20866,20866,20866,20866,20866,20866,20866,20866,20866,20866
Transaction,float_40-1636648059.6543586,1,0,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162
Transaction,hello_75-1636648058.607341,1,0,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405
Transaction,train_150-1636648040.799365,1,0,19349,19349,19349,19349,19349,19349,19349,19349,19349,19349,19349,19349,19349,19349,19349
Transaction,lin_pack_75-1636648060.1675262,1,0,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316
Transaction,video_150-1636648051.452736,1,0,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052
Transaction,video_150-1636648052.0795288,1,0,8743,8743,8743,8743,8743,8743,8743,8743,8743,8743,8743,8743,8743,8743,8743
Transaction,aes_100-1636648059.9513721,1,0,925,925,925,925,925,925,925,925,925,925,925,925,925,925,925
Transaction,train_150-1636648041.9375937,1,0,19109,19109,19109,19109,19109,19109,19109,19109,19109,19109,19109,19109,19109,19109,19109
Transaction,train_75-1636648035.6827536,1,0,25462,25462,25462,25462,25462,25462,25462,25462,25462,25462,25462,25462,25462,25462,25462
Transaction,aes_150-1636648060.7234683,1,0,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697
Transaction,float_75-1636648061.4486368,1,0,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
Transaction,cham_75-1636648061.7735672,1,0,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
Transaction,cnn_150-1636648058.8613172,1,0,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171
Transaction,train_75-1636648038.5328937,1,0,23680,23680,23680,23680,23680,23680,23680,23680,23680,23680,23680,23680,23680,23680,23680
Transaction,train_150-1636648043.9891446,1,0,18429,18429,18429,18429,18429,18429,18429,18429,18429,18429,18429,18429,18429,18429,18429
Transaction,json_100-1636648062.029947,1,0,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700
Transaction,image_100-1636648054.90253,1,0,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091
Transaction,float_75-1636648063.0368173,1,0,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161
Transaction,dd_150-1636648058.5624084,1,0,4698,4698,4698,4698,4698,4698,4698,4698,4698,4698,4698,4698,4698,4698,4698
Transaction,cham_75-1636648062.8463416,1,0,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
Transaction,train_100-1636648051.7264962,1,0,12246,12246,12246,12246,12246,12246,12246,12246,12246,12246,12246,12246,12246,12246,12246
Transaction,hello_75-1636648062.506932,1,0,1573,1573,1573,1573,1573,1573,1573,1573,1573,1573,1573,1573,1573,1573,1573
Transaction,train_150-1636648047.63617,1,0,16455,16455,16455,16455,16455,16455,16455,16455,16455,16455,16455,16455,16455,16455,16455
Transaction,train_100-1636648051.543654,1,0,12632,12632,12632,12632,12632,12632,12632,12632,12632,12632,12632,12632,12632,12632,12632
Transaction,aes_100-1636648063.6467526,1,0,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704
Transaction,train_100-1636648052.488875,1,0,11869,11869,11869,11869,11869,11869,11869,11869,11869,11869,11869,11869,11869,11869,11869
Transaction,lin_pack_100-1636648061.0401287,1,0,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520
Transaction,hello_150-1636648063.9368696,1,0,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866
Transaction,train_40-1636648055.3189533,1,0,11048,11048,11048,11048,11048,11048,11048,11048,11048,11048,11048,11048,11048,11048,11048
Transaction,image_100-1636648058.9241889,1,0,7512,7512,7512,7512,7512,7512,7512,7512,7512,7512,7512,7512,7512,7512,7512
Transaction,hello_75-1636648064.3540027,1,0,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153
Transaction,aes_150-1636648065.4370544,1,0,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115
Transaction,lin_pack_100-1636648064.1251237,1,0,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434
Transaction,image_100-1636648059.908344,1,0,6778,6778,6778,6778,6778,6778,6778,6778,6778,6778,6778,6778,6778,6778,6778
Transaction,json_150-1636648066.4983764,1,0,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260
Transaction,train_75-1636648053.6876082,1,0,13131,13131,13131,13131,13131,13131,13131,13131,13131,13131,13131,13131,13131,13131,13131
Transaction,cnn_40-1636648064.6720924,1,0,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227
Transaction,train_150-1636648053.7164423,1,0,14093,14093,14093,14093,14093,14093,14093,14093,14093,14093,14093,14093,14093,14093,14093
Transaction,hello_100-1636648067.6716352,1,0,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
Transaction,aes_40-1636648067.046571,1,0,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821
Transaction,lin_pack_100-1636648064.9626102,1,0,2990,2990,2990,2990,2990,2990,2990,2990,2990,2990,2990,2990,2990,2990,2990
Transaction,gzip_150-1636648067.5331984,1,0,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667
Transaction,aes_100-1636648068.2873168,1,0,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823
Transaction,train_150-1636648054.9832973,1,0,14498,14498,14498,14498,14498,14498,14498,14498,14498,14498,14498,14498,14498,14498,14498
Transaction,float_100-1636648069.29698,1,0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222
Transaction,lin_pack_40-1636648068.4541714,1,0,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230
Transaction,json_100-1636648069.1386006,1,0,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626
Transaction,gzip_75-1636648070.1102893,1,0,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662
Transaction,train_150-1636648056.0682168,1,0,14833,14833,14833,14833,14833,14833,14833,14833,14833,14833,14833,14833,14833,14833,14833
Transaction,lin_pack_75-1636648070.7817538,1,0,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524
Transaction,aes_150-1636648070.2043192,1,0,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227
Transaction,aes_150-1636648070.211024,1,0,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275
Transaction,train_40-1636648061.4637125,1,0,10164,10164,10164,10164,10164,10164,10164,10164,10164,10164,10164,10164,10164,10164,10164
Transaction,cham_100-1636648071.8954473,1,0,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242
Transaction,hello_150-1636648071.876141,1,0,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067
Transaction,train_150-1636648018.6269376,1,0,55433,55433,55433,55433,55433,55433,55433,55433,55433,55433,55433,55433,55433,55433,55433
Transaction,video_100-1636648017.4172747,1,0,57174,57174,57174,57174,57174,57174,57174,57174,57174,57174,57174,57174,57174,57174,57174
Transaction,cham_100-1636648074.9754405,1,0,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284
Transaction,image_150-1636648067.3587666,1,0,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219
Transaction,cnn_150-1636648072.2598891,1,1,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657
Transaction,json_150-1636648076.2153897,1,0,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
Transaction,gzip_150-1636648076.042231,1,0,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595
Transaction,hello_100-1636648077.0078695,1,0,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
Transaction,dd_100-1636648054.3074124,1,0,23103,23103,23103,23103,23103,23103,23103,23103,23103,23103,23103,23103,23103,23103,23103
Transaction,train_100-1636648053.516271,1,0,24224,24224,24224,24224,24224,24224,24224,24224,24224,24224,24224,24224,24224,24224,24224
Transaction,cnn_150-1636648075.4942324,1,0,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271
Transaction,train_75-1636648060.120505,1,0,17797,17797,17797,17797,17797,17797,17797,17797,17797,17797,17797,17797,17797,17797,17797
Transaction,train_150-1636648020.3321939,1,0,57738,57738,57738,57738,57738,57738,57738,57738,57738,57738,57738,57738,57738,57738,57738
Transaction,float_75-1636648078.0082014,1,0,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
Transaction,train_100-1636648054.0678566,1,0,24234,24234,24234,24234,24234,24234,24234,24234,24234,24234,24234,24234,24234,24234,24234
Transaction,video_100-1636648056.992446,1,0,22207,22207,22207,22207,22207,22207,22207,22207,22207,22207,22207,22207,22207,22207,22207
Transaction,aes_100-1636648078.3295815,1,0,959,959,959,959,959,959,959,959,959,959,959,959,959,959,959
Transaction,hello_150-1636648077.9341567,1,0,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677
Transaction,train_100-1636648057.9528692,1,0,21876,21876,21876,21876,21876,21876,21876,21876,21876,21876,21876,21876,21876,21876,21876
Transaction,cham_40-1636648080.6067736,1,0,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
Transaction,aes_150-1636648080.7835286,1,0,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
Transaction,cnn_150-1636648079.4298773,1,0,3061,3061,3061,3061,3061,3061,3061,3061,3061,3061,3061,3061,3061,3061,3061
Transaction,aes_75-1636648079.354918,1,0,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252
Transaction,aes_40-1636648081.835787,1,0,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829
Transaction,image_75-1636648054.7312958,1,0,28049,28049,28049,28049,28049,28049,28049,28049,28049,28049,28049,28049,28049,28049,28049
Transaction,train_100-1636648072.320007,1,0,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658
Transaction,hello_150-1636648082.698444,1,0,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662
Transaction,cnn_40-1636648081.855878,1,0,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062,2062
Transaction,aes_100-1636648083.0603225,1,0,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934
Transaction,video_40-1636648076.3098962,1,0,7752,7752,7752,7752,7752,7752,7752,7752,7752,7752,7752,7752,7752,7752,7752
Transaction,float_150-1636648084.0619087,1,0,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164
Transaction,hello_75-1636648083.059128,1,0,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395
Transaction,image_150-1636648077.3814,1,0,7734,7734,7734,7734,7734,7734,7734,7734,7734,7734,7734,7734,7734,7734,7734
Transaction,cham_150-1636648085.1067226,1,0,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317
Transaction,float_150-1636648085.384238,1,0,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196
Transaction,lin_pack_150-1636648084.4890118,1,0,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119
Transaction,float_150-1636648086.3629968,1,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
Transaction,cnn_150-1636648084.3939784,1,0,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
Transaction,lin_pack_40-1636648086.0852902,1,0,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509
Transaction,video_75-1636648054.0498953,1,0,33489,33489,33489,33489,33489,33489,33489,33489,33489,33489,33489,33489,33489,33489,33489
Transaction,video_100-1636648021.3722076,1,0,66228,66228,66228,66228,66228,66228,66228,66228,66228,66228,66228,66228,66228,66228,66228
Transaction,aes_100-1636648087.149452,1,0,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595
Transaction,cnn_100-1636648084.9365997,1,0,3733,3733,3733,3733,3733,3733,3733,3733,3733,3733,3733,3733,3733,3733,3733
Transaction,video_150-1636648056.6553676,1,0,32068,32068,32068,32068,32068,32068,32068,32068,32068,32068,32068,32068,32068,32068,32068
Transaction,gzip_100-1636648088.3934329,1,0,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501
Transaction,json_150-1636648088.9684129,1,0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213
Transaction,hello_150-1636648087.9056706,1,0,1366,1366,1366,1366,1366,1366,1366,1366,1366,1366,1366,1366,1366,1366,1366
Transaction,video_150-1636648083.8803751,1,0,5680,5680,5680,5680,5680,5680,5680,5680,5680,5680,5680,5680,5680,5680,5680
Transaction,gzip_100-1636648089.312829,1,0,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541
Transaction,video_75-1636648057.5198746,1,0,32445,32445,32445,32445,32445,32445,32445,32445,32445,32445,32445,32445,32445,32445,32445
Transaction,image_100-1636648083.3080106,1,0,7397,7397,7397,7397,7397,7397,7397,7397,7397,7397,7397,7397,7397,7397,7397
Transaction,gzip_40-1636648089.4374878,1,0,1587,1587,1587,1587,1587,1587,1587,1587,1587,1587,1587,1587,1587,1587,1587
Transaction,image_150-1636648083.3491352,1,0,7693,7693,7693,7693,7693,7693,7693,7693,7693,7693,7693,7693,7693,7693,7693
Transaction,aes_75-1636648090.385261,1,0,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677
Transaction,hello_150-1636648090.7366,1,0,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
Transaction,aes_150-1636648090.047325,1,0,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324
Transaction,aes_40-1636648089.7514853,1,0,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766
Transaction,lin_pack_150-1636648091.7512271,1,0,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168
Transaction,train_150-1636648021.8507175,1,0,70233,70233,70233,70233,70233,70233,70233,70233,70233,70233,70233,70233,70233,70233,70233
Transaction,json_75-1636648091.8659408,1,0,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
Transaction,hello_100-1636648092.3242996,1,0,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
Transaction,cham_100-1636648092.2946706,1,0,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
Transaction,aes_75-1636648091.3878756,1,0,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236
Transaction,lin_pack_100-1636648092.6646614,1,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
Transaction,float_150-1636648092.7535832,1,0,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123
Transaction,dd_100-1636648059.9899187,1,0,33272,33272,33272,33272,33272,33272,33272,33272,33272,33272,33272,33272,33272,33272,33272
Transaction,video_150-1636648061.8066676,1,0,31779,31779,31779,31779,31779,31779,31779,31779,31779,31779,31779,31779,31779,31779,31779
Transaction,dd_150-1636648093.3073606,1,0,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
Transaction,gzip_100-1636648093.3560138,1,0,583,583,583,583,583,583,583,583,583,583,583,583,583,583,583
Transaction,aes_75-1636648093.0909646,1,0,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890
Transaction,dd_150-1636648093.4066734,1,0,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590
Transaction,video_75-1636648060.2706566,1,0,33814,33814,33814,33814,33814,33814,33814,33814,33814,33814,33814,33814,33814,33814,33814
Transaction,video_75-1636648062.2698421,1,0,32008,32008,32008,32008,32008,32008,32008,32008,32008,32008,32008,32008,32008,32008,32008
Transaction,lin_pack_75-1636648094.0613832,1,0,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346
Transaction,image_150-1636648087.751908,1,0,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751
Transaction,float_40-1636648094.425237,1,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
Transaction,lin_pack_40-1636648093.8412344,1,0,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840
Transaction,hello_75-1636648093.295846,1,0,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583
Transaction,dd_150-1636648094.3543303,1,0,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215
Transaction,dd_150-1636648095.2086036,1,0,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454
Transaction,gzip_75-1636648095.0613596,1,0,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609
Transaction,float_100-1636648095.5752163,1,0,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291
Transaction,hello_100-1636648094.7091486,1,0,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188
Transaction,float_150-1636648095.8733373,1,0,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
Transaction,train_40-1636648086.4516525,1,0,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,9757
Transaction,dd_75-1636648095.9187684,1,0,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456
Transaction,aes_150-1636648095.2222579,1,0,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363
Transaction,train_150-1636648087.0576322,1,0,9550,9550,9550,9550,9550,9550,9550,9550,9550,9550,9550,9550,9550,9550,9550
Transaction,float_40-1636648096.4747615,1,0,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181
Transaction,video_150-1636648064.1317809,1,0,32776,32776,32776,32776,32776,32776,32776,32776,32776,32776,32776,32776,32776,32776,32776
Transaction,video_150-1636648067.089094,1,0,30277,30277,30277,30277,30277,30277,30277,30277,30277,30277,30277,30277,30277,30277,30277
Transaction,float_75-1636648097.4705846,1,0,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167
Transaction,gzip_40-1636648097.0951612,1,0,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811
Transaction,gzip_150-1636648098.0759506,1,0,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551
Transaction,json_100-1636648099.0031044,1,0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218
Transaction,cham_150-1636648099.3118153,1,0,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
Transaction,video_100-1636648093.156995,1,0,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903,6903
Transaction,dd_100-1636648094.8672714,1,0,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750
