Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/web/afuerst/default/hello_150,101,0,610.0,2406.191217113692,40.017176419496536,32708.970541134477,63.91089108910891,0.16849598123250695,0.0,610,950,1300,1400,2600,19000,27000,31000,33000,33000,33000
GET,/api/v1/web/afuerst/default/hello_40,31,0,150.0,223.50216879239005,105.81763554364443,1141.8750695884228,63.96774193548387,0.05171658829908629,0.0,150,160,190,200,260,720,1100,1100,1100,1100,1100
GET,/api/v1/web/afuerst/default/hello_75,53,0,1200.0,3623.4316091351916,64.95719868689775,32183.686736039817,63.79245283018868,0.0884186832210185,0.0,1200,1400,1800,2200,3000,30000,31000,32000,32000,32000,32000
GET,/api/v1/web/afuerst/default/image_100,64,0,8300.0,12635.119117519935,6611.620754003525,43964.3717687577,51.0625,0.1067697306819846,0.0,8400,11000,13000,16000,28000,32000,36000,44000,44000,44000,44000
GET,/api/v1/web/afuerst/default/image_150,93,0,9600.0,12096.744898356177,6604.133190587163,37487.610118463635,51.01075268817204,0.15514976489725887,0.0,9600,12000,13000,16000,21000,25000,37000,37000,37000,37000,37000
GET,/api/v1/web/afuerst/default/image_40,25,0,12000.0,25945.72989229113,7054.652185179293,60031.096233054996,62.2,0.041706926047650236,0.0,12000,14000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/image_75,46,0,10000.0,15472.804542671403,6867.935271933675,60024.94485862553,54.08695652173913,0.07674074392767644,0.0,10000,13000,15000,16000,28000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/json_100,73,0,400.0,499.26685391325657,106.35350923985243,1899.1102874279022,263.73972602739724,0.12178422405913869,0.0,400,480,660,690,1000,1400,1900,1900,1900,1900,1900
GET,/api/v1/web/afuerst/default/json_150,106,0,400.0,462.25918443732945,55.607241578400135,1941.3286838680506,236.0754716981132,0.176837366442037,0.0,400,480,630,660,840,1100,1200,1600,1900,1900,1900
GET,/api/v1/web/afuerst/default/json_40,29,0,670.0,18706.236573225207,223.63686747848988,60041.61734320223,214.0344827586207,0.04838003421527427,0.0,670,15000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/json_75,65,0,370.0,480.4777037209043,183.85834898799658,2452.2742573171854,312.0923076923077,0.1084380077238906,0.0,370,440,560,660,1100,1400,1400,2500,2500,2500,2500
GET,/api/v1/web/afuerst/default/lin_pack_100,78,0,270.0,1726.6234093202422,141.5833979845047,33378.28783597797,107.85897435897436,0.13012560926866873,0.0,280,370,990,1300,3100,13000,20000,33000,33000,33000,33000
GET,/api/v1/web/afuerst/default/lin_pack_150,89,0,270.0,12976.31516335846,117.74368397891521,60040.790104307234,103.47191011235955,0.14847665672963484,0.0,270,1100,2100,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/lin_pack_40,27,0,1200.0,1571.3924144015268,38.71758375316858,6996.005156077445,108.0,0.045043480131462255,0.0,1200,1600,1900,2100,2500,6800,7000,7000,7000,7000,7000
GET,/api/v1/web/afuerst/default/lin_pack_75,74,0,500.0,2261.621952698742,177.94007062911987,24594.543267972767,107.6891891891892,0.12345250110104469,0.0,520,860,1100,1300,8600,15000,19000,25000,25000,25000,25000
GET,/api/v1/web/afuerst/default/train_100,80,0,14000.0,18803.726365673356,9199.114251881838,43825.673152692616,51.15,0.13346216335248076,0.0,15000,22000,27000,28000,35000,39000,40000,44000,44000,44000,44000
GET,/api/v1/web/afuerst/default/train_150,114,0,17000.0,24622.573418142438,9017.950652167201,60033.26082136482,57.42982456140351,0.19018358277728506,0.0,17000,21000,27000,50000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_40,28,0,10000.0,10486.753453467307,9521.930391900241,12361.44189350307,50.82142857142857,0.046711757173368264,0.0,10000,11000,11000,11000,11000,12000,12000,12000,12000,12000,12000
GET,/api/v1/web/afuerst/default/train_75,43,0,14000.0,20449.80938440232,9132.073135115206,60031.36384487152,52.76744186046512,0.0717359128019584,0.0,14000,19000,27000,29000,42000,45000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_100,88,0,8900.0,20144.40094748385,5743.550940416753,60044.30236853659,57.52272727272727,0.14680837968772883,0.0,9200,15000,23000,43000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_150,108,0,9900.0,16045.12100316653,5680.262454785407,60261.09463535249,54.138888888888886,0.18017392052584902,0.0,10000,15000,19000,20000,32000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_40,30,0,9400.0,15314.796560474982,6367.605508305132,48335.03909688443,50.8,0.05004831125718028,0.0,9600,14000,21000,25000,36000,38000,48000,48000,48000,48000,48000
GET,/api/v1/web/afuerst/default/video_75,37,0,12000.0,18317.372677596035,6005.134930834174,60106.68248310685,55.108108108108105,0.061726250550522346,0.0,12000,14000,18000,32000,60000,60000,60000,60000,60000,60000,60000
,Aggregated,3261,8,1300.0,7791.583832234546,20.326743833720684,60261.09463535249,488.5768169273229,5.440251433655496,0.013346216335248075,1300,3800,8100,11000,21000,60000,60000,60000,60000,60000,60000
