Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
Transaction,cnn_75-1636671225.1494763,1,0,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814
Transaction,train_150-1636671152.0998397,1,0,76026,76026,76026,76026,76026,76026,76026,76026,76026,76026,76026,76026,76026,76026,76026
Transaction,json_150-1636671227.1434429,1,0,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075
Transaction,gzip_150-1636671227.5640297,1,0,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694
Transaction,image_150-1636671221.219627,1,0,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199
Transaction,gzip_75-1636671228.730392,1,0,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611
Transaction,dd_150-1636671226.6690276,1,0,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722
Transaction,aes_40-1636671229.394468,1,0,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639
Transaction,cnn_150-1636671228.8362982,1,0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
Transaction,image_75-1636671223.3110862,1,0,7579,7579,7579,7579,7579,7579,7579,7579,7579,7579,7579,7579,7579,7579,7579
Transaction,train_75-1636671219.868116,1,0,11149,11149,11149,11149,11149,11149,11149,11149,11149,11149,11149,11149,11149,11149,11149
Transaction,cnn_75-1636671228.342966,1,0,3260,3260,3260,3260,3260,3260,3260,3260,3260,3260,3260,3260,3260,3260,3260
Transaction,aes_100-1636671216.9100773,1,0,14766,14766,14766,14766,14766,14766,14766,14766,14766,14766,14766,14766,14766,14766,14766
Transaction,dd_150-1636671230.1903434,1,0,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706
Transaction,json_75-1636671231.6593883,1,0,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618
Transaction,video_150-1636671076.8888135,1,0,155805,155805,155805,155805,155805,155805,155805,155805,155805,155805,155805,155805,155805,155805,155805
Transaction,aes_150-1636671232.4180014,1,0,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701
Transaction,gzip_75-1636671232.6049287,1,0,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519
Transaction,json_75-1636671232.8243184,1,0,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
Transaction,hello_150-1636671231.2586875,1,0,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395
Transaction,hello_100-1636671232.8932378,1,0,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133
Transaction,hello_150-1636671233.444274,1,0,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661
Transaction,hello_100-1636671233.9402382,1,0,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214
Transaction,aes_75-1636671112.7371614,1,0,121798,121798,121798,121798,121798,121798,121798,121798,121798,121798,121798,121798,121798,121798,121798
Transaction,aes_150-1636671233.9382432,1,0,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725
Transaction,video_150-1636671076.6670604,1,0,158187,158187,158187,158187,158187,158187,158187,158187,158187,158187,158187,158187,158187,158187,158187
Transaction,gzip_150-1636671233.8872235,1,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
Transaction,dd_150-1636671234.2047684,1,0,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859
Transaction,image_100-1636671227.8983603,1,0,7388,7388,7388,7388,7388,7388,7388,7388,7388,7388,7388,7388,7388,7388,7388
Transaction,cham_100-1636671235.0896137,1,0,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495
Transaction,lin_pack_40-1636671234.8691132,1,0,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862
Transaction,gzip_100-1636671235.2824986,1,0,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769
Transaction,gzip_150-1636671235.1614258,1,0,992,992,992,992,992,992,992,992,992,992,992,992,992,992,992
Transaction,json_150-1636671235.0962079,1,0,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911
Transaction,video_150-1636671230.2084134,1,0,6898,6898,6898,6898,6898,6898,6898,6898,6898,6898,6898,6898,6898,6898,6898
Transaction,json_75-1636671236.6583474,1,0,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
Transaction,hello_150-1636671236.1747234,1,0,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239
Transaction,train_75-1636671227.9035504,1,0,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612
Transaction,dd_75-1636671231.4714818,1,0,6069,6069,6069,6069,6069,6069,6069,6069,6069,6069,6069,6069,6069,6069,6069
Transaction,aes_100-1636671218.998946,1,0,18682,18682,18682,18682,18682,18682,18682,18682,18682,18682,18682,18682,18682,18682,18682
Transaction,gzip_40-1636671237.2942092,1,0,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621
Transaction,aes_100-1636671223.147539,1,0,14804,14804,14804,14804,14804,14804,14804,14804,14804,14804,14804,14804,14804,14804,14804
Transaction,train_40-1636671227.639723,1,0,10340,10340,10340,10340,10340,10340,10340,10340,10340,10340,10340,10340,10340,10340,10340
Transaction,lin_pack_100-1636671238.1669521,1,0,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
Transaction,aes_100-1636671218.8908849,1,0,19671,19671,19671,19671,19671,19671,19671,19671,19671,19671,19671,19671,19671,19671,19671
Transaction,json_40-1636671238.2824326,1,0,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641
Transaction,lin_pack_150-1636671238.7980335,1,0,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
Transaction,train_40-1636671228.4739783,1,0,10533,10533,10533,10533,10533,10533,10533,10533,10533,10533,10533,10533,10533,10533,10533
Transaction,dd_100-1636671238.6881425,1,0,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695
Transaction,float_75-1636671239.2657928,1,0,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
Transaction,gzip_150-1636671238.8398604,1,0,928,928,928,928,928,928,928,928,928,928,928,928,928,928,928
Transaction,gzip_40-1636671238.4588203,1,0,1337,1337,1337,1337,1337,1337,1337,1337,1337,1337,1337,1337,1337,1337,1337
Transaction,float_150-1636671237.6061907,1,0,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323
Transaction,video_100-1636671202.4255672,1,0,37674,37674,37674,37674,37674,37674,37674,37674,37674,37674,37674,37674,37674,37674,37674
Transaction,dd_150-1636671236.239516,1,0,4260,4260,4260,4260,4260,4260,4260,4260,4260,4260,4260,4260,4260,4260,4260
Transaction,dd_150-1636671235.482403,1,0,5038,5038,5038,5038,5038,5038,5038,5038,5038,5038,5038,5038,5038,5038,5038
Transaction,cham_150-1636671239.436576,1,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
Transaction,cham_75-1636671240.3811717,1,0,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462
Transaction,json_75-1636671239.9988046,1,0,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865
Transaction,cnn_100-1636671229.1582677,1,0,11881,11881,11881,11881,11881,11881,11881,11881,11881,11881,11881,11881,11881,11881,11881
Transaction,aes_150-1636671240.5961587,1,0,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
Transaction,aes_100-1636671232.0295315,1,0,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262
Transaction,lin_pack_100-1636671241.233174,1,0,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
Transaction,gzip_150-1636671241.1600232,1,0,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538
Transaction,float_150-1636671241.6496391,1,0,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
Transaction,json_100-1636671241.911202,1,0,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
Transaction,image_100-1636671235.031281,1,0,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596
Transaction,aes_40-1636671242.1321661,1,0,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
Transaction,cham_150-1636671242.5360184,1,0,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
Transaction,json_150-1636671242.4926283,1,0,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
Transaction,float_40-1636671240.1665897,1,0,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840
Transaction,float_75-1636671243.07167,1,0,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169
Transaction,train_150-1636671161.5102155,1,0,81946,81946,81946,81946,81946,81946,81946,81946,81946,81946,81946,81946,81946,81946,81946
Transaction,video_150-1636671084.5218754,1,0,159014,159014,159014,159014,159014,159014,159014,159014,159014,159014,159014,159014,159014,159014,159014
Transaction,json_75-1636671243.0906668,1,0,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584
Transaction,cnn_75-1636671241.714026,1,0,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226
Transaction,gzip_100-1636671243.7254784,1,0,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458
Transaction,hello_100-1636671243.4328415,1,0,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025
Transaction,cnn_75-1636671239.9682007,1,1,4643,4643,4643,4643,4643,4643,4643,4643,4643,4643,4643,4643,4643,4643,4643
Transaction,dd_150-1636671243.9667218,1,0,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722
Transaction,cnn_100-1636671235.8404315,1,0,8909,8909,8909,8909,8909,8909,8909,8909,8909,8909,8909,8909,8909,8909,8909
Transaction,dd_150-1636671243.9955316,1,0,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797
Transaction,dd_100-1636671243.1869195,1,0,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324
Transaction,lin_pack_100-1636671245.0026865,1,0,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703
Transaction,video_150-1636671239.1786637,1,0,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751,6751
Transaction,aes_150-1636671245.2669454,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995
Transaction,lin_pack_75-1636671246.2529297,1,0,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
Transaction,image_150-1636671237.8512003,1,0,8712,8712,8712,8712,8712,8712,8712,8712,8712,8712,8712,8712,8712,8712,8712
Transaction,lin_pack_150-1636671246.6701183,1,0,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
Transaction,video_100-1636671200.704043,1,0,46959,46959,46959,46959,46959,46959,46959,46959,46959,46959,46959,46959,46959,46959,46959
Transaction,video_40-1636671090.6655078,1,0,157305,157305,157305,157305,157305,157305,157305,157305,157305,157305,157305,157305,157305,157305,157305
Transaction,video_150-1636671241.5824406,1,0,6432,6432,6432,6432,6432,6432,6432,6432,6432,6432,6432,6432,6432,6432,6432
Transaction,image_100-1636671241.2412102,1,0,6808,6808,6808,6808,6808,6808,6808,6808,6808,6808,6808,6808,6808,6808,6808
Transaction,cnn_75-1636671246.0286026,1,0,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286
Transaction,json_150-1636671244.8333676,1,0,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503
Transaction,float_150-1636671248.1774485,1,0,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
Transaction,float_100-1636671248.2900639,1,0,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881
Transaction,cnn_100-1636671241.7546952,1,0,7495,7495,7495,7495,7495,7495,7495,7495,7495,7495,7495,7495,7495,7495,7495
Transaction,dd_150-1636671245.4976032,1,0,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930
Transaction,image_150-1636671241.8959613,1,0,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668
Transaction,gzip_150-1636671248.5519788,1,0,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185
Transaction,hello_100-1636671249.684332,1,0,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
Transaction,float_150-1636671248.8586833,1,0,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405
Transaction,float_150-1636671250.260348,1,0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
Transaction,float_75-1636671249.5647194,1,0,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082
Transaction,dd_150-1636671248.5368552,1,0,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155
Transaction,gzip_40-1636671250.340555,1,0,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572
Transaction,json_100-1636671250.6551175,1,0,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
Transaction,aes_150-1636671250.7100635,1,0,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
Transaction,cham_40-1636671251.1104016,1,0,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
Transaction,lin_pack_150-1636671251.6025045,1,0,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
Transaction,cham_75-1636671251.6443214,1,0,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333
Transaction,aes_100-1636671236.451869,1,0,15595,15595,15595,15595,15595,15595,15595,15595,15595,15595,15595,15595,15595,15595,15595
Transaction,json_75-1636671251.40776,1,0,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
Transaction,train_150-1636671163.782402,1,0,88333,88333,88333,88333,88333,88333,88333,88333,88333,88333,88333,88333,88333,88333,88333
Transaction,image_150-1636671243.5387871,1,0,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202,9202
Transaction,cnn_75-1636671250.7346535,1,0,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204
Transaction,cnn_75-1636671250.6541467,1,0,2510,2510,2510,2510,2510,2510,2510,2510,2510,2510,2510,2510,2510,2510,2510
Transaction,train_75-1636671243.6147926,1,0,9983,9983,9983,9983,9983,9983,9983,9983,9983,9983,9983,9983,9983,9983,9983
Transaction,dd_100-1636671252.2527075,1,0,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435
Transaction,image_150-1636671244.4404325,1,0,9250,9250,9250,9250,9250,9250,9250,9250,9250,9250,9250,9250,9250,9250,9250
Transaction,lin_pack_75-1636671252.5196755,1,0,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558
Transaction,aes_75-1636671128.3302925,1,0,125900,125900,125900,125900,125900,125900,125900,125900,125900,125900,125900,125900,125900,125900,125900
Transaction,hello_100-1636671253.8454292,1,0,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
Transaction,cham_75-1636671252.9568717,1,0,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332
Transaction,aes_150-1636671253.9408092,1,0,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485
Transaction,json_75-1636671253.246473,1,0,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387
Transaction,train_150-1636671163.1536455,1,0,91514,91514,91514,91514,91514,91514,91514,91514,91514,91514,91514,91514,91514,91514,91514
Transaction,video_40-1636671102.3259394,1,0,152343,152343,152343,152343,152343,152343,152343,152343,152343,152343,152343,152343,152343,152343,152343
Transaction,hello_100-1636671254.3825216,1,0,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
Transaction,image_75-1636671247.266612,1,0,7644,7644,7644,7644,7644,7644,7644,7644,7644,7644,7644,7644,7644,7644,7644
Transaction,json_150-1636671255.193406,1,0,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
Transaction,gzip_40-1636671255.1502948,1,0,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605
Transaction,gzip_150-1636671255.1478882,1,0,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626
Transaction,lin_pack_100-1636671255.7742527,1,0,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147
Transaction,cham_100-1636671255.5981672,1,0,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486
Transaction,gzip_100-1636671255.0565183,1,0,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140
Transaction,hello_100-1636671256.1041808,1,0,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
Transaction,cnn_75-1636671253.650686,1,0,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862
Transaction,gzip_75-1636671256.0756903,1,0,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561
Transaction,gzip_75-1636671256.2410102,1,0,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
Transaction,train_100-1636671242.8512754,1,0,14101,14101,14101,14101,14101,14101,14101,14101,14101,14101,14101,14101,14101,14101,14101
Transaction,json_150-1636671256.045439,1,0,983,983,983,983,983,983,983,983,983,983,983,983,983,983,983
Transaction,train_150-1636671175.8902092,1,0,81225,81225,81225,81225,81225,81225,81225,81225,81225,81225,81225,81225,81225,81225,81225
Transaction,lin_pack_150-1636671257.0446975,1,0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
Transaction,json_150-1636671256.8200119,1,0,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
Transaction,lin_pack_75-1636671257.0824146,1,0,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305
Transaction,cham_75-1636671257.1529944,1,0,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286
Transaction,gzip_100-1636671257.004007,1,0,606,606,606,606,606,606,606,606,606,606,606,606,606,606,606
Transaction,float_40-1636671257.6696224,1,0,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228
Transaction,gzip_150-1636671257.5558643,1,0,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
Transaction,cham_150-1636671257.564426,1,0,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462
Transaction,video_150-1636671230.074352,1,0,28293,28293,28293,28293,28293,28293,28293,28293,28293,28293,28293,28293,28293,28293,28293
Transaction,json_150-1636671257.2683935,1,0,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123
Transaction,float_75-1636671258.6042752,1,0,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
Transaction,image_150-1636671248.4578457,1,0,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486,10486
Transaction,float_150-1636671258.9760282,1,0,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261
Transaction,dd_150-1636671258.6724193,1,0,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615
Transaction,train_150-1636671172.474612,1,0,86924,86924,86924,86924,86924,86924,86924,86924,86924,86924,86924,86924,86924,86924,86924
Transaction,train_150-1636671164.0940573,1,0,95304,95304,95304,95304,95304,95304,95304,95304,95304,95304,95304,95304,95304,95304,95304
Transaction,video_75-1636671253.038159,1,0,6572,6572,6572,6572,6572,6572,6572,6572,6572,6572,6572,6572,6572,6572,6572
Transaction,image_150-1636671248.7174313,1,0,10979,10979,10979,10979,10979,10979,10979,10979,10979,10979,10979,10979,10979,10979,10979
Transaction,aes_150-1636671258.9620917,1,0,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835
Transaction,cnn_75-1636671257.5946581,1,0,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383
Transaction,aes_150-1636671259.5133765,1,0,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635
Transaction,float_150-1636671259.6491923,1,0,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610
Transaction,float_100-1636671260.1870234,1,0,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297
Transaction,float_75-1636671260.1163666,1,0,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545
Transaction,json_100-1636671260.149617,1,0,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848
Transaction,gzip_150-1636671260.4949076,1,0,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618
Transaction,gzip_40-1636671260.471025,1,0,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
Transaction,hello_150-1636671260.0039413,1,0,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503
Transaction,lin_pack_75-1636671261.1081872,1,0,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515
Transaction,cham_100-1636671261.2870216,1,0,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
Transaction,train_150-1636671166.5138273,1,0,95238,95238,95238,95238,95238,95238,95238,95238,95238,95238,95238,95238,95238,95238,95238
Transaction,json_150-1636671261.098528,1,0,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156
Transaction,gzip_150-1636671262.0091546,1,0,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534
Transaction,gzip_100-1636671262.0412228,1,0,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
Transaction,cham_75-1636671262.5596871,1,0,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701
Transaction,gzip_100-1636671263.136252,1,0,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457
Transaction,train_150-1636671166.9962368,1,0,96817,96817,96817,96817,96817,96817,96817,96817,96817,96817,96817,96817,96817,96817,96817
Transaction,video_150-1636671115.7187421,1,0,148095,148095,148095,148095,148095,148095,148095,148095,148095,148095,148095,148095,148095,148095,148095
Transaction,video_150-1636671124.8107007,1,0,139158,139158,139158,139158,139158,139158,139158,139158,139158,139158,139158,139158,139158,139158,139158
Transaction,json_100-1636671264.1793058,1,0,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219
Transaction,train_100-1636671249.2929332,1,0,15887,15887,15887,15887,15887,15887,15887,15887,15887,15887,15887,15887,15887,15887,15887
Transaction,dd_75-1636671261.8312786,1,0,3465,3465,3465,3465,3465,3465,3465,3465,3465,3465,3465,3465,3465,3465,3465
Transaction,float_40-1636671264.22308,1,0,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084
Transaction,cnn_100-1636671256.8922179,1,0,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549
Transaction,dd_75-1636671260.0390007,1,0,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465
Transaction,image_75-1636671257.8210595,1,0,8156,8156,8156,8156,8156,8156,8156,8156,8156,8156,8156,8156,8156,8156,8156
Transaction,train_150-1636671165.8996336,1,0,100190,100190,100190,100190,100190,100190,100190,100190,100190,100190,100190,100190,100190,100190,100190
Transaction,train_150-1636671164.5592437,1,0,101537,101537,101537,101537,101537,101537,101537,101537,101537,101537,101537,101537,101537,101537,101537
Transaction,image_150-1636671254.3736224,1,0,11847,11847,11847,11847,11847,11847,11847,11847,11847,11847,11847,11847,11847,11847,11847
Transaction,image_75-1636671258.829472,1,0,7392,7392,7392,7392,7392,7392,7392,7392,7392,7392,7392,7392,7392,7392,7392
Transaction,float_150-1636671266.1252582,1,0,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Transaction,image_75-1636671258.977997,1,0,7461,7461,7461,7461,7461,7461,7461,7461,7461,7461,7461,7461,7461,7461,7461
Transaction,hello_100-1636671266.0817854,1,0,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379
Transaction,gzip_75-1636671266.0013118,1,0,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622
Transaction,gzip_100-1636671266.4572618,1,0,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544
Transaction,hello_150-1636671266.0033011,1,0,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048
Transaction,gzip_75-1636671266.4894764,1,0,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568
Transaction,dd_100-1636671266.7126825,1,0,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497
Transaction,image_150-1636671254.68597,1,0,12710,12710,12710,12710,12710,12710,12710,12710,12710,12710,12710,12710,12710,12710,12710
Transaction,gzip_100-1636671267.2111,1,0,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
Transaction,cnn_150-1636671264.5847123,1,0,3102,3102,3102,3102,3102,3102,3102,3102,3102,3102,3102,3102,3102,3102,3102
Transaction,json_40-1636671267.5901904,1,0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213
Transaction,image_40-1636671255.666374,1,0,12388,12388,12388,12388,12388,12388,12388,12388,12388,12388,12388,12388,12388,12388,12388
Transaction,train_150-1636671168.252288,1,0,99927,99927,99927,99927,99927,99927,99927,99927,99927,99927,99927,99927,99927,99927,99927
Transaction,hello_150-1636671268.2851977,1,0,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
Transaction,cnn_150-1636671266.5946908,1,0,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056
Transaction,json_100-1636671268.4294214,1,0,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372
Transaction,gzip_150-1636671267.4281597,1,0,1555,1555,1555,1555,1555,1555,1555,1555,1555,1555,1555,1555,1555,1555,1555
Transaction,gzip_150-1636671267.7822137,1,0,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248
Transaction,lin_pack_75-1636671268.4414299,1,0,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695
Transaction,video_40-1636671134.3516757,1,0,134788,134788,134788,134788,134788,134788,134788,134788,134788,134788,134788,134788,134788,134788,134788
Transaction,cham_150-1636671267.7617536,1,0,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707
Transaction,cham_150-1636671268.7955723,1,0,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795
Transaction,dd_100-1636671267.8481019,1,0,1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,1757
Transaction,cham_40-1636671267.9761565,1,0,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642
Transaction,gzip_150-1636671269.3046777,1,0,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628
Transaction,train_150-1636671171.5204153,1,0,98680,98680,98680,98680,98680,98680,98680,98680,98680,98680,98680,98680,98680,98680,98680
Transaction,float_150-1636671269.716446,1,0,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617
Transaction,hello_150-1636671269.96725,1,0,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
Transaction,video_40-1636671264.3303711,1,0,6420,6420,6420,6420,6420,6420,6420,6420,6420,6420,6420,6420,6420,6420,6420
Transaction,json_100-1636671269.580598,1,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
Transaction,hello_100-1636671269.5867329,1,0,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387
Transaction,float_100-1636671270.2162554,1,0,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
Transaction,aes_40-1636671269.6289911,1,0,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688
Transaction,train_75-1636671260.7593007,1,0,10583,10583,10583,10583,10583,10583,10583,10583,10583,10583,10583,10583,10583,10583,10583
