Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/web/afuerst/default/image_40,19,0,44000.0,36777.54808653538,12388.09512834996,60024.32216797024,54.36842105263158,0.03167214702093953,0.0,44000,51000,57000,59000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/image_75,58,0,7900.0,11377.881523125387,6812.660796567798,50845.11575475335,50.91379310344828,0.09668339616918384,0.0,8000,8600,9400,10000,14000,48000,48000,51000,51000,51000,51000
GET,/api/v1/web/afuerst/default/json_100,79,0,460.0,567.5741578393345,184.71687100827694,2199.4947465136647,93.39240506329114,0.13168945340285385,0.0,460,620,680,790,1100,1300,1600,2200,2200,2200,2200
GET,/api/v1/web/afuerst/default/json_150,98,0,1300.0,1923.5461379534431,160.9228877350688,21552.55669169128,93.6938775510204,0.16336160042379338,0.0,1300,1700,2000,2200,3200,4600,19000,22000,22000,22000,22000
GET,/api/v1/web/afuerst/default/json_40,28,0,370.0,419.9856586887368,60.38260459899902,1797.164241783321,93.85714285714286,0.04667474297822668,0.0,380,400,410,490,700,1300,1800,1800,1800,1800,1800
GET,/api/v1/web/afuerst/default/json_75,60,0,1100.0,1578.3013762130092,254.6313600614667,10146.206717006862,93.51666666666667,0.1000173063819143,0.0,1100,1500,1700,2000,2500,7300,9600,10000,10000,10000,10000
GET,/api/v1/web/afuerst/default/lin_pack_100,81,0,160.0,313.332621778511,29.648039489984512,1511.166799813509,108.12345679012346,0.1350233636155843,0.0,160,220,310,470,770,950,1300,1500,1500,1500,1500
GET,/api/v1/web/afuerst/default/lin_pack_150,101,0,170.0,252.91774888513703,39.5626425743103,1375.8416483178735,108.12871287128714,0.1683624657428891,0.0,170,180,190,210,440,1100,1200,1400,1400,1400,1400
GET,/api/v1/web/afuerst/default/lin_pack_40,37,0,190.0,430.62336939210826,114.26667496562004,2649.130250327289,107.97297297297297,0.061677338935513824,0.0,190,240,660,810,1100,1300,2600,2600,2600,2600,2600
GET,/api/v1/web/afuerst/default/lin_pack_75,76,0,870.0,4881.541787891796,208.60807411372662,45296.435575932264,107.63157894736842,0.12668858808375813,0.0,900,1300,1800,2000,30000,38000,43000,45000,45000,45000,45000
GET,/api/v1/web/afuerst/default/train_100,78,0,38000.0,40479.38093774689,10961.515321396291,60068.483284674585,63.32051282051282,0.1300224982964886,0.0,39000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_150,118,0,60000.0,42474.747100174114,9720.21630126983,60052.27943137288,70.65254237288136,0.19670070255109814,0.0,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_40,31,0,10000.0,11752.652120866602,8903.212761506438,23958.475238643587,50.87096774193548,0.051675608297322394,0.0,10000,11000,11000,11000,18000,23000,24000,24000,24000,24000,24000
GET,/api/v1/web/afuerst/default/train_75,47,0,11000.0,11881.41127366652,8947.050675749779,40733.49129874259,50.851063829787236,0.07834688999916621,0.0,11000,11000,11000,11000,13000,17000,41000,41000,41000,41000,41000
GET,/api/v1/web/afuerst/default/video_100,78,0,19000.0,26229.21038715121,5953.917785547674,60031.967908144,52.282051282051285,0.1300224982964886,0.0,20000,37000,46000,47000,50000,54000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_150,99,0,23000.0,31104.92438755252,6431.491368450224,60136.54072303325,61.75757575757576,0.1650285555301586,0.0,23000,36000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_40,30,0,34000.0,37816.18813540166,6419.354870915413,60081.507159397006,64.0,0.05000865319095715,0.0,41000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_75,53,0,6400.0,6495.880661286273,5612.486186437309,8500.317896716297,51.37735849056604,0.08834862063735764,0.0,6400,6500,6700,7000,7300,8000,8300,8500,8500,8500,8500
,Aggregated,3361,6,1600.0,9296.570080546377,22.797463461756706,60136.54072303325,443.83130020827133,5.602636112493567,0.01000173063819143,1600,4400,8100,11000,37000,60000,60000,60000,60000,60000,60000
