Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/web/afuerst/default/json_75,60,0,610.0,3133.4436432768903,179.82272617518902,53378.72882001102,93.35,0.1000559892438113,0.0,610,870,1400,1600,4800,38000,40000,53000,53000,53000,53000
GET,/api/v1/web/afuerst/default/lin_pack_100,84,0,52000.0,36670.92193809471,188.8515893369913,60067.84405838698,97.13095238095238,0.14007838494133584,0.0,56000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/lin_pack_150,112,0,250.0,709.8963186810059,115.88738486170769,20402.783723548055,107.95535714285714,0.1867711799217811,0.0,250,300,400,490,1100,1500,2500,14000,20000,20000,20000
GET,/api/v1/web/afuerst/default/lin_pack_40,31,0,250.0,2429.9585630576457,130.17647713422775,57166.07916448265,108.0,0.05169559444263584,0.0,250,310,890,970,1700,4500,57000,57000,57000,57000,57000
GET,/api/v1/web/afuerst/default/lin_pack_75,54,0,860.0,5250.345549528935,180.86924590170383,57953.28236185014,107.68518518518519,0.09005039031943017,0.0,1000,1800,2300,2800,11000,53000,54000,58000,58000,58000,58000
GET,/api/v1/web/afuerst/default/train_100,81,0,15000.0,15948.88255086348,9191.475240513682,34842.18456689268,51.34567901234568,0.13507558547914528,0.0,15000,18000,19000,20000,23000,25000,28000,35000,35000,35000,35000
GET,/api/v1/web/afuerst/default/train_150,113,0,19000.0,21663.553404728922,9027.084617875516,60029.297990724444,51.45132743362832,0.1884387797425113,0.0,19000,22000,25000,29000,39000,56000,57000,57000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_40,28,0,14000.0,17557.84524817552,9216.488242149353,50307.42113199085,50.857142857142854,0.046692794980445276,0.0,14000,15000,23000,24000,34000,41000,50000,50000,50000,50000,50000
GET,/api/v1/web/afuerst/default/train_75,51,0,16000.0,26063.671769592547,9883.161268197,60039.26065098494,56.411764705882355,0.0850475908572396,0.0,16000,22000,39000,48000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_100,86,0,10000.0,12755.194367754251,6457.08813611418,32187.740652821958,51.04651162790697,0.1434135845827962,0.0,10000,13000,14000,17000,25000,29000,31000,32000,32000,32000,32000
GET,/api/v1/web/afuerst/default/video_150,87,0,60000.0,48907.36738959563,12928.719161078334,60072.626755572855,72.9080459770115,0.1450811844035264,0.0,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_40,34,0,16000.0,22226.663752048113,6694.394717924297,60035.204626619816,51.6764705882353,0.05669839390482641,0.0,16000,23000,30000,38000,47000,50000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_75,50,0,14000.0,21646.99284441769,6520.93780040741,60088.5597942397,56.6,0.08337999103650942,0.0,14000,18000,20000,33000,60000,60000,60000,60000,60000,60000,60000
,Aggregated,3265,9,2000.0,9811.01457534121,21.03605307638645,60088.5597942397,486.69310872894334,5.444713414684065,0.015008398386571696,2000,6700,10000,13000,35000,60000,60000,60000,60000,60000,60000
